"Codigo","department","municipality","com_name","id_unico","match_status","n_geo","canton_split_group"
"01030101029","Chuquisaca","Zudáñez","TEJAS","4218233733-D","unique",1,NA
"01030101030","Chuquisaca","Zudáñez","TOLEDO","4277667147-D","unique",1,NA
"01030101031","Chuquisaca","Zudáñez","ZUDAÑEZ","4208452315-D","unique",1,NA
"01030201001","Chuquisaca","Presto","CHIMORE","4325862186-D","unique",1,NA
"01030201002","Chuquisaca","Presto","CKOCHI","4301825881-D","unique",1,NA
"01030201003","Chuquisaca","Presto","COCAYAPITO","4320689906-D","unique",1,NA
"01030201004","Chuquisaca","Presto","COCHAPAMPA","4308751105-D","unique",1,NA
"01030201005","Chuquisaca","Presto","CORRALON","4350752765-D","unique",1,NA
"01030201006","Chuquisaca","Presto","EL PERAL","4277566291-D","unique",1,NA
"01030201008","Chuquisaca","Presto","HUAYLLA PAMPA BAJA","4324792089-D","unique",1,NA
"01030201010","Chuquisaca","Presto","JARCAPAMPA","4286834654-D","unique",1,NA
"01030201011","Chuquisaca","Presto","LLAVETANE","4337732690-D","unique",1,NA
"01030201012","Chuquisaca","Presto","MACHACA","4309431472-D","unique",1,NA
"01030201013","Chuquisaca","Presto","MISION PAMPA","4339225177-D","unique",1,NA
"01030201014","Chuquisaca","Presto","MOTAYA","4284965791-D","unique",1,NA
"01030201015","Chuquisaca","Presto","PRESTO PORVENIR","4294253523-D","unique",1,NA
"01030201017","Chuquisaca","Presto","SAN JOSE DE TOCA","4248944289-D","unique",1,NA
"01030201018","Chuquisaca","Presto","TORCO TORCO","4374634434-D","unique",1,NA
"01030201019","Chuquisaca","Presto","MUYU LOMITA","4268516125-D","unique",1,NA
"01030201020","Chuquisaca","Presto","PASO PAYITA","4355833930-D","unique",1,NA
"01030201021","Chuquisaca","Presto","PRESTO","4288996658-D","unique",1,NA
"01030201023","Chuquisaca","Presto","ROSAS PAMPA","4252691946-D","unique",1,NA
"01030201024","Chuquisaca","Presto","HORNO KHASA","4359677668-D","unique",1,NA
"01030201703","Chuquisaca","Presto","CEREZAL","4258411609-D","unique",1,NA
"01030201717","Chuquisaca","Presto","MALA VISTA","4316941131-D","unique",1,NA
"01030201719","Chuquisaca","Presto","TOMOROCO","4269019062-D","unique",1,NA
"01030201720","Chuquisaca","Presto","WAIRA KHASA","4297069734-D","unique",1,NA
"01030202003","Chuquisaca","Presto","MOLANI","4450627965-D","unique",1,NA
"01030202004","Chuquisaca","Presto","LA JOYA CHARAL","4499121093-D","unique",1,NA
"01030202007","Chuquisaca","Presto","RODEO EL PALMAR","4412847196-D","unique",1,NA
"01030202008","Chuquisaca","Presto","LOMAN","4398573045-D","unique",1,NA
"01030203003","Chuquisaca","Presto","PASOPAYA","4385942365-D","unique",1,NA
"01030203006","Chuquisaca","Presto","SAN LUCAS UÑUCURI","4402157331-D","unique",1,NA
"01030301001","Chuquisaca","Mojocoya","CASA GRANDE","4314046744-D","unique",1,NA
"01030301002","Chuquisaca","Mojocoya","CHIQUERILLOS","4358912978-D","unique",1,NA
"01030301003","Chuquisaca","Mojocoya","CHURICANA","4342021696-D","unique",1,NA
"01030301006","Chuquisaca","Mojocoya","HORNILLOS","4417666268-D","unique",1,NA
"01030301008","Chuquisaca","Mojocoya","LA POZA","4387261837-D","unique",1,NA
"01030301010","Chuquisaca","Mojocoya","LAYKACOTA","4400164566-D","unique",1,NA
"01030301012","Chuquisaca","Mojocoya","QUIVALE","4509740359-D","unique",1,NA
"01030301013","Chuquisaca","Mojocoya","RAMADAS","4376927798-D","unique",1,NA
"01030301015","Chuquisaca","Mojocoya","SACHA PAMPA","4482441065-D","unique",1,NA
"01030301017","Chuquisaca","Mojocoya","THACO PUJIO","4341846966-D","unique",1,NA
"01030301019","Chuquisaca","Mojocoya","LA CAÑADA","4398599595-D","unique",1,NA
"01030301021","Chuquisaca","Mojocoya","LA JOYA","4501111614-D","unique",1,NA
"01030301022","Chuquisaca","Mojocoya","REDENCION PAMPA","4395039200-D","unique",1,NA
"01030301024","Chuquisaca","Mojocoya","SAN JORGE","4387943314-D","unique",1,NA
"01030301026","Chuquisaca","Mojocoya","SERIPONA","4553548277-D","unique",1,NA
"01030301027","Chuquisaca","Mojocoya","SITURI","4364114666-D","unique",1,NA
"01030301028","Chuquisaca","Mojocoya","TOCORO","4366056179-D","unique",1,NA
"01030301030","Chuquisaca","Mojocoya","YACAMBE","4338863958-D","unique",1,NA
"01030301031","Chuquisaca","Mojocoya","SAN JULIAN","4388217611-D","unique",1,NA
"01030301032","Chuquisaca","Mojocoya","CURIMA","4420739351-D","unique",1,NA
"01030301033","Chuquisaca","Mojocoya","MOJOCOYA","4434783308-D","unique",1,NA
"01030301034","Chuquisaca","Mojocoya","CHAMPA RANCHO","4387710007-D","unique",1,NA
"01030301038","Chuquisaca","Mojocoya","VILLA MOJOCOYA","4413300344-D","unique",1,NA
"01030401001","Chuquisaca","Icla","CANTAR GALLO","3979929234-D","unique",1,NA
"01030401002","Chuquisaca","Icla","CHAHARANI","4052894065-D","unique",1,NA
"01030401003","Chuquisaca","Icla","CHOROMOMO","4016587948-D","unique",1,NA
"01030401004","Chuquisaca","Icla","CHURUMATA","4003849035-D","unique",1,NA
"01030401006","Chuquisaca","Icla","CHURO","4019110229-D","unique",1,NA
"01030401008","Chuquisaca","Icla","JARQUITAYOC","3968439893-D","unique",1,NA
"01030401009","Chuquisaca","Icla","KCARALLANTAYO","4071936860-D","unique",1,NA
"01030401014","Chuquisaca","Icla","SAN JACINTO","4083415474-D","unique",1,NA
"01030401017","Chuquisaca","Icla","ICLA","4053893753-D","unique",1,NA
"01030401018","Chuquisaca","Icla","JATUN MAYU","4037814287-D","unique",1,NA
"01030401020","Chuquisaca","Icla","JATUN WASI","3987958009-D","unique",1,NA
"01030401022","Chuquisaca","Icla","CANDELARIA","4090150274-D","unique",1,NA
"01030401023","Chuquisaca","Icla","NIAGARA","4061569345-D","unique",1,NA
"01030401024","Chuquisaca","Icla","PHOTOLO","3954074971-D","unique",1,NA
"01030401025","Chuquisaca","Icla","PILA TORRE","4093986907-D","unique",1,NA
"01030401026","Chuquisaca","Icla","RUDITAYOC","3941278415-D","unique",1,NA
"01030401027","Chuquisaca","Icla","SANTA LUCIA","3947780942-D","unique",1,NA
"01030401028","Chuquisaca","Icla","SOROMA","3964989202-D","unique",1,NA
"01030401029","Chuquisaca","Icla","TAYGATA","3976598577-D","unique",1,NA
"01030401030","Chuquisaca","Icla","THAQO PAMPA","4049437563-D","unique",1,NA
"01030401032","Chuquisaca","Icla","UYUNI","3996943862-D","unique",1,NA
"01030401708","Chuquisaca","Icla","CHUNCA CANCHA BAJA","3943073668-D","unique",1,NA
"01030401711","Chuquisaca","Icla","PUPAYOQ","3959251155-D","unique",1,NA
"01030401712","Chuquisaca","Icla","CUEVA","3995553207-D","unique",1,NA
"01030401713","Chuquisaca","Icla","JULA JULA","4097247507-D","unique",1,NA
"01040101002","Chuquisaca","Padilla","CHAUJRAL","4189473950-D","unique",1,NA
"01040101003","Chuquisaca","Padilla","CHINCANA","4051906536-D","unique",1,NA
"01040101004","Chuquisaca","Padilla","CHASKA ORCKO","4061365964-D","unique",1,NA
"01040101006","Chuquisaca","Padilla","CAMPO REDONDO","4164793565-D","unique",1,NA
"01040101007","Chuquisaca","Padilla","COREY","4147610373-D","unique",1,NA
"01040101008","Chuquisaca","Padilla","EL ROSAL","4089410453-D","unique",1,NA
"01040101009","Chuquisaca","Padilla","EL TABACAL","4174698767-D","unique",1,NA
"01040101010","Chuquisaca","Padilla","HUAYRA HUASI","4115786319-D","unique",1,NA
"01040101011","Chuquisaca","Padilla","IVICUITE","4090080076-D","unique",1,NA
"01040101014","Chuquisaca","Padilla","PILI PILI ALTO","4227802078-D","unique",1,NA
"01040101016","Chuquisaca","Padilla","CRUZ LOMA","4154319874-D","unique",1,NA
"01040101017","Chuquisaca","Padilla","EL CERRO","4061539519-D","unique",1,NA
"01040101018","Chuquisaca","Padilla","FUERTE PAMPA","4164529106-D","unique",1,NA
"01040101019","Chuquisaca","Padilla","KHAKA HUASI","4199229844-D","unique",1,NA
"01040101020","Chuquisaca","Padilla","LA BELLEZA","4131614733-D","unique",1,NA
"01040101021","Chuquisaca","Padilla","LA CIENAGA","4212890921-D","unique",1,NA
"01040101022","Chuquisaca","Padilla","LA FAJCHA","4102266515-D","unique",1,NA
"01040101023","Chuquisaca","Padilla","LA SEJA","4097193708-D","unique",1,NA
"01040101026","Chuquisaca","Padilla","LAS CASAS","4191384309-D","unique",1,NA
"01040101027","Chuquisaca","Padilla","LEUQUE PAMPA","4120552178-D","unique",1,NA
"01040101028","Chuquisaca","Padilla","LLANTOJ","4218308487-D","unique",1,NA
"01040101029","Chuquisaca","Padilla","MILLO KHAKA","4100378218-D","unique",1,NA
"01040101030","Chuquisaca","Padilla","MOJOTORILLO","4122541593-D","unique",1,NA
"01040101031","Chuquisaca","Padilla","MONTE CANTO","4072941694-D","unique",1,NA
"01040101032","Chuquisaca","Padilla","NARANJAL","4218849947-D","unique",1,NA
"01040101033","Chuquisaca","Padilla","OVEJA CANCHA","4144532871-D","unique",1,NA
"01040101034","Chuquisaca","Padilla","PADILLA","4162890197-D","unique",1,NA
"01040101038","Chuquisaca","Padilla","PILI PILI BAJO","4209418578-D","unique",1,NA
"01040101040","Chuquisaca","Padilla","PILLUIQUI","4199715627-D","unique",1,NA
"01040101042","Chuquisaca","Padilla","RECALDE","4196970581-D","unique",1,NA
"01040101043","Chuquisaca","Padilla","RIO ACERO","4030337694-D","unique",1,NA
"01040101047","Chuquisaca","Padilla","SAN MAURO","4169408737-D","unique",1,NA
"01040101050","Chuquisaca","Padilla","THACO THACO","4177761906-D","unique",1,NA
"01040101051","Chuquisaca","Padilla","THIYUMAYU","4053724957-D","unique",1,NA
"01040101052","Chuquisaca","Padilla","THULA KASA","4064556500-D","unique",1,NA
"01040101054","Chuquisaca","Padilla","TOLA ORCKO","4098227185-D","unique",1,NA
"01040101055","Chuquisaca","Padilla","TRES POZAS","4091170831-D","unique",1,NA
"01040101056","Chuquisaca","Padilla","VIRQUI PAMPA","4138510599-D","unique",1,NA
"01040101065","Chuquisaca","Padilla","SAN JULIAN ALTO","4140249497-D","unique",1,NA
"01040101071","Chuquisaca","Padilla","SAN ISIDRO DEL VALLE","4285957317-D","unique",1,NA
"01040101073","Chuquisaca","Padilla","CHUCES","4261728821-D","unique",1,NA
"01040201002","Chuquisaca","Tomina","ARQUILLOS","4170840656-D","unique",1,NA
"01040201003","Chuquisaca","Tomina","CORSO","4224407558-D","unique",1,NA
"01040201004","Chuquisaca","Tomina","KHURI","4157042386-D","unique",1,NA
"01040201005","Chuquisaca","Tomina","TOMINA LA CHICA","4316213157-D","unique",1,NA
"01040201006","Chuquisaca","Tomina","FUERTE RUA","4151989116-D","unique",1,NA
"01040201007","Chuquisaca","Tomina","GUERRA MAYU","4205937647-D","unique",1,NA
"01040201008","Chuquisaca","Tomina","ICHU PAMPA","4169178875-D","unique",1,NA
"01040201009","Chuquisaca","Tomina","KANALLAS","4187471374-D","unique",1,NA
"01040201010","Chuquisaca","Tomina","KHAWASIRI","4238543261-D","unique",1,NA
"01040201011","Chuquisaca","Tomina","OLOPO","4288095716-D","unique",1,NA
"01040201012","Chuquisaca","Tomina","OTORONGO","4212993343-D","unique",1,NA
"01040201013","Chuquisaca","Tomina","PAMPAS ABAJO","4127716868-D","unique",1,NA
"01040201014","Chuquisaca","Tomina","PAMPAS ARRIBA","4097399823-D","unique",1,NA
"01040201017","Chuquisaca","Tomina","PUNA MAYU","4240271847-D","unique",1,NA
"01040201018","Chuquisaca","Tomina","QUIRUSILLA","4096671580-D","unique",1,NA
"01040201019","Chuquisaca","Tomina","RODEO PORVENIR","4262243831-D","unique",1,NA
"01040201021","Chuquisaca","Tomina","SOBO SOBO","4164807065-D","unique",1,NA
"01040201023","Chuquisaca","Tomina","TARABUQUILLO","4109239181-D","unique",1,NA
"01040201025","Chuquisaca","Tomina","THURU MAYU","4190975101-D","unique",1,NA
"01040201026","Chuquisaca","Tomina","TOMINA","4206204950-D","unique",1,NA
"01040201031","Chuquisaca","Tomina","THURU CANCHA","4123703575-D","unique",1,NA
"01040301001","Chuquisaca","Sopachuy","AMANCAYA","4111001661-D","unique",1,NA
"01040301002","Chuquisaca","Sopachuy","ALISOS","4084916156-D","unique",1,NA
"01040301003","Chuquisaca","Sopachuy","JARKA MAYU","4029270658-D","unique",1,NA
"01040301006","Chuquisaca","Sopachuy","SILVA","4028211620-D","unique",1,NA
"01040301007","Chuquisaca","Sopachuy","SIPICANI","4047656348-D","unique",1,NA
"01040301009","Chuquisaca","Sopachuy","CUEVAS","4003828195-D","unique",1,NA
"01040301011","Chuquisaca","Sopachuy","MATELA BAJA","4010849417-D","unique",1,NA
"01040301012","Chuquisaca","Sopachuy","PAMPAS DEL CARMEN","4010508013-D","unique",1,NA
"01040301013","Chuquisaca","Sopachuy","PAMPAS PUNTA","4075747227-D","unique",1,NA
"01040301014","Chuquisaca","Sopachuy","PASLAPAYA BAJA","4058275141-D","unique",1,NA
"01040301017","Chuquisaca","Sopachuy","SAN BLAS ALTO","3989520426-D","unique",1,NA
"01040301018","Chuquisaca","Sopachuy","SAN JOSE DE MATELILLAS","4030157076-D","unique",1,NA
"01040301019","Chuquisaca","Sopachuy","SAN JUAN DE HORCAS","4037094920-D","unique",1,NA
"01040301020","Chuquisaca","Sopachuy","SAN LUIS DE CHAVARRIA","4085603420-D","unique",1,NA
"01040301021","Chuquisaca","Sopachuy","SAUCE MOLINO","4016387402-D","unique",1,NA
"01040301022","Chuquisaca","Sopachuy","SOPACHUY","4034224551-D","unique",1,NA
"01040301028","Chuquisaca","Sopachuy","ACHATALAS","4096888945-D","unique",1,NA
"01040301029","Chuquisaca","Sopachuy","MILANES ALTO","3999051831-D","unique",1,NA
"01040301043","Chuquisaca","Sopachuy","MILANES BAJO","4007290758-D","unique",1,NA
"01040301045","Chuquisaca","Sopachuy","TAMBILLOS","4066879802-D","unique",1,NA
"01040301046","Chuquisaca","Sopachuy","PASLAPAYA","4062310483-D","unique",1,NA
"01040401001","Chuquisaca","Villa Alcalá","ALCALA","4114571369-D","unique",1,NA
"01040401002","Chuquisaca","Villa Alcalá","HUASA PAMPA","4131762121-D","unique",1,NA
"01040401003","Chuquisaca","Villa Alcalá","LIMA BAMBA ALTO","4033235294-D","unique",1,NA
"01040401005","Chuquisaca","Villa Alcalá","POMA BAMBILLO","4130353752-D","unique",1,NA
"01040401006","Chuquisaca","Villa Alcalá","SALAZAR PAMPA","4102282528-D","unique",1,NA
"01040401008","Chuquisaca","Villa Alcalá","HOYADA CHICA","4085859430-D","unique",1,NA
"01040401009","Chuquisaca","Villa Alcalá","KASPICANCHA","4076175945-D","unique",1,NA
"01040401010","Chuquisaca","Villa Alcalá","LIMA BAMBA BAJO","4065198401-D","unique",1,NA
"01040401011","Chuquisaca","Villa Alcalá","LIMA BAMBA CENTRO","4046199028-D","unique",1,NA
"01040401012","Chuquisaca","Villa Alcalá","MATELA ALTA","4050279851-D","unique",1,NA
"01040401014","Chuquisaca","Villa Alcalá","TIPAS","4094438336-D","unique",1,NA
"01040401015","Chuquisaca","Villa Alcalá","VILLCA VILLCA","4050704310-D","unique",1,NA
"01040401017","Chuquisaca","Villa Alcalá","HOYADA GRANDE","4068940583-D","unique",1,NA
"01040401019","Chuquisaca","Villa Alcalá","GARZAS GRANDE","4119529098-D","unique",1,NA
"01040401020","Chuquisaca","Villa Alcalá","UÑATI","4056899151-D","unique",1,NA
"01040401022","Chuquisaca","Villa Alcalá","GARZAS CHICA","4137824207-D","unique",1,NA
"01040501005","Chuquisaca","El Villar","EL DORADO","3892164779-D","unique",1,NA
"01040501006","Chuquisaca","El Villar","EL VILLAR","3982581723-D","unique",1,NA
"01040501008","Chuquisaca","El Villar","NOGALES","3964517264-D","unique",1,NA
"01040501009","Chuquisaca","El Villar","PAMPAS SAN AGUSTIN","3925282579-D","unique",1,NA
"01040501010","Chuquisaca","El Villar","SAN BLAS","3966234844-D","unique",1,NA
"01040501012","Chuquisaca","El Villar","VILLAR PAMPA","3986422931-D","unique",1,NA
"01040501016","Chuquisaca","El Villar","CALDERAS ARRIBA","3984087458-D","unique",1,NA
"01040501017","Chuquisaca","El Villar","QUIWIÑAS","4047161594-D","unique",1,NA
"01040502001","Chuquisaca","El Villar","ALTO DEL DORADO","3884896464-D","unique",1,NA
"01040502002","Chuquisaca","El Villar","KHARACHIMAYU","3954506499-D","unique",1,NA
"01040502003","Chuquisaca","El Villar","LA REVUELTA","3910039551-D","unique",1,NA
"01040502004","Chuquisaca","El Villar","RODEITO","3898559958-D","unique",1,NA
"01040502005","Chuquisaca","El Villar","MUSCKA","3966079034-D","unique",1,NA
"01050101001","Chuquisaca","Monteagudo","CANDUA","3944084229-D","unique",1,NA
"01050101002","Chuquisaca","Monteagudo","ACERO NORTE","4071257609-D","unique",1,NA
"01050101005","Chuquisaca","Monteagudo","CRUCE PIRAYMIRI","3835976037-D","unique",1,NA
"01050101006","Chuquisaca","Monteagudo","DIVISADERO ALTO","3983984933-D","unique",1,NA
"01050101008","Chuquisaca","Monteagudo","MATARAL","3918879316-D","unique",1,NA
"01050101009","Chuquisaca","Monteagudo","MAYCHA MAYU","3914151705-D","unique",1,NA
"01050101012","Chuquisaca","Monteagudo","SIVINGAMAYU ALTO","3925300008-D","unique",1,NA
"01050101013","Chuquisaca","Monteagudo","SIVINGAMAYU BAJO","3931106923-D","unique",1,NA
"01050101016","Chuquisaca","Monteagudo","VILLA FERNANDEZ","3843244277-D","unique",1,NA
"01050101017","Chuquisaca","Monteagudo","MONTEAGUDO","3949105264-D","unique",1,NA
"01050101018","Chuquisaca","Monteagudo","NARANJO","3949101089-D","unique",1,NA
"01050101019","Chuquisaca","Monteagudo","ANCOPAMPA","3979970183-D","unique",1,NA
"01050101701","Chuquisaca","Monteagudo","ALTO CASADERO","3897159943-D","unique",1,NA
"01050101702","Chuquisaca","Monteagudo","BARTOLO","4011938415-D","unique",1,NA
"01050101703","Chuquisaca","Monteagudo","BOHORQUES","3979725874-D","unique",1,NA
"01050101704","Chuquisaca","Monteagudo","CHUNCUSLA","3938941202-D","unique",1,NA
"01050101705","Chuquisaca","Monteagudo","CHUYA YACU","3842537146-D","unique",1,NA
"01050101706","Chuquisaca","Monteagudo","CAPILLA VIEJA","3921198316-D","unique",1,NA
"01050101707","Chuquisaca","Monteagudo","CASAPA","3798260170-D","unique",1,NA
"01050101708","Chuquisaca","Monteagudo","CAÑON LARGO","3926275274-D","unique",1,NA
"01050101712","Chuquisaca","Monteagudo","YACONAL","3881079702-D","unique",1,NA
"01050101713","Chuquisaca","Monteagudo","ÑAURENDA","3695339821-D","unique",1,NA
"01050101714","Chuquisaca","Monteagudo","HEREDIA","3934853540-D","unique",1,NA
"01050101715","Chuquisaca","Monteagudo","ITAPENTI","3784428629-D","unique",1,NA
"01050101716","Chuquisaca","Monteagudo","PEÑADERIAS","3913677403-D","unique",1,NA
"01050101717","Chuquisaca","Monteagudo","POZUELOS","3856527524-D","unique",1,NA
"01050101718","Chuquisaca","Monteagudo","SAN MIGUEL DE LAS PAMPAS","3941422896-D","unique",1,NA
"01050101719","Chuquisaca","Monteagudo","SAN MIGUEL DEL BAÑADO","3822610184-D","unique",1,NA
"01050101720","Chuquisaca","Monteagudo","SAN PEDRO DEL PARAPETI","3781687324-D","unique",1,NA
"01050101721","Chuquisaca","Monteagudo","TACUARA","3887986370-D","unique",1,NA
"01050101722","Chuquisaca","Monteagudo","ACHIRAL","3930691490-D","unique",1,NA
"01050101723","Chuquisaca","Monteagudo","CAMALOTE","3946003400-D","unique",1,NA
"01050101724","Chuquisaca","Monteagudo","CHAPI MAYU","3878522448-D","unique",1,NA
"01050101725","Chuquisaca","Monteagudo","CANISAL","3827104901-D","unique",1,NA
"01050101726","Chuquisaca","Monteagudo","CHAJRA PAMPA","3936295438-D","unique",1,NA
"01050101727","Chuquisaca","Monteagudo","LIMONAL","3967231456-D","unique",1,NA
"01050101728","Chuquisaca","Monteagudo","EL PUENTE","3911445798-D","unique",1,NA
"01050101730","Chuquisaca","Monteagudo","ROLDANA","3922109481-D","unique",1,NA
"01050101734","Chuquisaca","Monteagudo","SANTIAGO DE CERRILLOS","3879152874-D","unique",1,NA
"01050101738","Chuquisaca","Monteagudo","CUMARINDO","4106954502-D","unique",1,NA
"01050101743","Chuquisaca","Monteagudo","SAN PEDRO DEL ZAPALLAR","3952277342-D","unique",1,NA
"01050101749","Chuquisaca","Monteagudo","SOMBRERILLOS","3868527990-D","unique",1,NA
"01050101769","Chuquisaca","Monteagudo","LAS PALMITAS","3952721307-D","unique",1,NA
"01050101770","Chuquisaca","Monteagudo","PUCARA ALTO","3954105490-D","unique",1,NA
"01050101773","Chuquisaca","Monteagudo","CABAYURE","3967658663-D","unique",1,NA
"01050101778","Chuquisaca","Monteagudo","AGUADILLAS","4023899930-D","unique",1,NA
"01050101780","Chuquisaca","Monteagudo","EL ZAPALLAR","3952123228-D","unique",1,NA
"01050102001","Chuquisaca","Monteagudo","PAMPA LA LIMA","3733248630-D","unique",1,NA
"01050102002","Chuquisaca","Monteagudo","CORTADERAL","3663297059-D","unique",1,NA
"01050102003","Chuquisaca","Monteagudo","DESPENSAS","3768510874-D","unique",1,NA
"01050102004","Chuquisaca","Monteagudo","INGAVI","3715111389-D","unique",1,NA
"01050102005","Chuquisaca","Monteagudo","LA CAPILLA","3742656285-D","unique",1,NA
"01050102007","Chuquisaca","Monteagudo","PALMARCITO","3799769333-D","unique",1,NA
"01050102008","Chuquisaca","Monteagudo","SAN JUAN DEL PIRAI","3651061662-D","unique",1,NA
"01050102009","Chuquisaca","Monteagudo","YAJO PAMPA","3630570716-D","unique",1,NA
