mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,AP,LyP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,UNIDAD,PDC,valid_votes,blank_votes,null_votes,votes_cast
7018101,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,2,0,11,94,5,0,60,31,203,2,12,217
7018111,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,6,0,6,67,2,4,53,32,170,2,22,194
7018121,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,3,2,5,93,1,1,60,27,192,2,23,217
7018131,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,7,1,12,73,0,3,63,23,182,0,23,205
7018141,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,12,2,8,72,0,2,56,44,196,1,17,214
7018151,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,9,1,7,79,2,2,57,33,190,2,19,211
7018161,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,12,1,8,78,0,1,66,30,196,2,10,208
7018171,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,7,2,7,68,0,5,68,31,188,1,17,206
7018181,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,5,4,9,83,1,0,67,27,196,2,7,205
7018191,10,219,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11092,16 de Febrero,9,4,11,55,1,2,61,30,173,0,11,184
7018201,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,9,1,8,60,0,1,54,37,170,3,29,202
7018211,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,10,2,8,66,2,3,54,34,179,1,17,197
7018221,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,10,1,9,69,2,5,48,43,187,1,22,210
7018231,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,8,1,11,39,3,4,47,49,162,3,38,203
7018241,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,6,3,12,72,0,1,61,27,182,1,23,206
7018251,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,11,0,6,54,4,5,37,55,172,1,28,201
7018261,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,12,2,9,62,0,6,53,39,183,1,18,202
7018271,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,5,3,8,64,2,4,45,43,174,4,26,204
7018281,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,10,3,6,55,1,2,49,40,166,2,35,203
7018291,10,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,10,2,8,79,2,0,41,28,170,3,34,207
7018301,11,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,12,3,6,60,0,0,55,44,180,1,20,201
7018311,12,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,3,1,8,59,3,2,45,53,174,0,27,201
7018321,13,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,7,2,12,74,1,2,56,35,189,4,22,215
7018331,14,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,9,3,9,63,2,2,62,29,179,2,29,210
7018341,15,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,12,0,14,73,1,1,56,28,185,1,31,217
7018351,16,239,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11094,U.E. 18 de Julio,7,2,4,63,1,3,58,43,181,5,34,220
7018361,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,1,12,70,2,3,58,36,196,0,17,213
7018371,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,2,10,40,1,3,63,43,176,2,28,206
7018381,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,10,2,12,75,2,1,56,30,188,1,23,212
7018391,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,15,3,7,60,1,3,54,43,186,2,26,214
7018401,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,9,2,13,47,1,6,46,41,165,0,38,203
7018411,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,18,1,9,67,3,1,35,41,175,4,33,212
7018421,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,7,2,9,68,4,4,57,30,181,2,29,212
7018431,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,19,2,13,35,4,4,39,47,163,4,43,210
7018441,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,17,3,7,47,4,2,31,58,169,4,45,218
7018451,10,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,12,2,12,69,1,3,61,28,188,3,18,209
7018461,11,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,17,0,17,63,1,4,68,25,195,0,17,212
7018471,12,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,20,0,11,38,1,2,63,49,184,1,32,217
7018481,13,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,4,2,10,50,2,2,49,33,152,3,54,209
7018491,14,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,7,3,9,56,4,3,64,38,184,2,21,207
7018501,15,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,6,2,9,54,0,3,45,37,156,2,49,207
7018511,16,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,11,3,12,70,3,4,63,30,196,1,13,210
7018521,17,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,9,3,10,46,2,6,51,39,166,2,47,215
7018531,18,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,17,4,12,27,7,2,30,62,161,3,49,213
7018541,19,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,13,0,8,46,6,4,54,38,169,3,43,215
7018551,20,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,2,0,10,81,1,4,64,28,190,2,13,205
7018561,21,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,7,1,10,58,3,3,63,31,176,1,27,204
7018571,22,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,7,3,19,50,4,9,55,35,182,2,25,209
7018581,23,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,21,1,9,58,2,1,51,46,189,1,22,212
7018591,24,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,6,0,7,66,1,2,59,38,179,2,24,205
7018601,25,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,16,1,9,67,2,4,48,34,181,2,29,212
7018611,26,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,20,2,9,37,5,5,44,53,175,0,47,222
7018621,27,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,6,4,19,62,1,4,65,27,188,3,19,210
7018631,28,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,1,10,48,1,6,65,40,185,3,28,216
7018641,29,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,1,15,60,0,2,66,25,183,3,29,215
7018651,30,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,8,2,7,68,2,1,55,46,189,1,27,217
7018661,31,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,2,0,8,74,3,2,75,24,188,0,25,213
7018671,32,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,12,1,15,53,2,1,69,30,183,4,25,212
7018681,33,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,5,2,13,64,4,4,46,48,186,2,20,208
7018691,34,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,10,2,13,59,4,5,49,48,190,6,22,218
7018701,35,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,3,10,55,1,2,50,42,177,1,32,210
7018711,36,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,14,1,10,57,1,9,58,38,188,2,27,217
7018721,37,32,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,6020,U.E. El Dorado Norte,1,0,3,4,1,0,7,8,24,0,4,28
7018731,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,11,1,9,53,4,2,58,37,175,1,36,212
7018741,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,5,2,11,62,3,6,68,37,194,4,22,220
7018751,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,3,15,58,2,3,62,32,187,1,26,214
7018761,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7,1,12,62,0,2,52,48,184,2,17,203
7018771,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,11,2,10,40,4,4,41,46,158,3,49,210
7018781,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,6,1,11,66,1,2,58,43,188,2,23,213
7018791,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,1,13,47,1,3,43,63,183,2,25,210
7018801,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,3,9,52,5,0,60,48,189,2,25,216
7018811,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,3,12,60,0,2,44,45,178,1,26,205
7018821,10,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,19,3,16,37,3,5,54,61,198,0,23,221
7018831,11,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,10,0,6,71,1,2,64,31,185,2,22,209
7018841,12,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,18,2,13,60,0,3,58,37,191,4,15,210
7018851,13,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,6,1,10,58,4,1,57,39,176,2,22,200
7018861,14,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,5,0,13,54,6,2,55,48,183,1,28,212
7018871,15,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,2,10,66,3,3,63,36,195,4,16,215
7018881,16,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,1,13,48,5,3,53,43,178,3,15,196
7018891,17,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,6,1,11,59,1,0,73,33,184,3,27,214
7018901,18,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,12,1,9,52,1,2,63,34,174,3,26,203
7018911,19,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,11,1,13,47,3,0,70,36,181,1,27,209
7018921,20,186,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7,2,11,39,1,3,44,44,151,1,21,173
7018931,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,8,1,12,54,2,2,49,49,177,2,24,203
7018941,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,15,0,14,53,3,0,49,45,179,2,27,208
7018951,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,13,3,12,42,1,3,53,44,171,5,35,211
7018961,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,11,2,11,52,3,1,43,46,169,5,25,199
7018971,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,8,2,13,66,4,5,39,45,182,5,22,209
7018981,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,9,5,10,50,6,6,50,47,183,1,28,212
7018991,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,11,1,9,53,3,5,34,64,180,3,27,210
7019001,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,12,2,15,59,3,4,54,38,187,0,20,207
7019011,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,11,2,7,67,5,2,42,39,175,1,24,200
7019021,10,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,8,2,9,49,3,3,29,58,161,2,38,201
7019031,11,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,9,3,11,53,2,1,45,45,169,1,35,205
7019041,12,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,9,2,11,69,3,1,48,38,181,1,22,204
7019051,13,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,6,0,10,57,2,2,66,38,181,2,28,211
7019061,14,131,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,8,0,13,34,1,2,23,26,107,1,11,119
7019071,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,12,5,9,60,4,3,38,45,176,6,24,206
7019081,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,10,5,7,50,3,1,45,53,174,3,37,214
7019091,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,10,5,10,44,3,3,57,42,174,2,23,199
7019101,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,10,1,12,55,2,1,53,45,179,3,24,206
7019111,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,9,0,13,60,2,1,49,37,171,3,19,193
7019121,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,10,4,9,57,4,9,38,35,166,2,31,199
7019131,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,10,3,16,46,1,1,56,42,175,2,24,201
7019141,8,208,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25422,U.E. Bibosi,3,5,12,42,5,2,44,30,143,2,26,171
7019151,1,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,10,3,12,56,5,5,50,41,182,2,32,216
7019161,2,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,12,3,14,63,3,1,49,34,179,2,33,214
7019171,3,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,8,1,16,59,2,4,46,32,168,1,32,201
7019181,4,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,15,1,13,51,4,1,33,49,167,3,35,205
7019191,5,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,24,0,17,52,2,3,48,46,192,1,26,219
7019201,6,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,11,4,10,64,4,2,45,33,173,4,26,203
7019211,7,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,16,4,13,47,3,2,36,59,180,3,37,220
7019221,8,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,13,2,16,44,2,3,49,48,177,5,28,210
7019231,9,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,13,2,20,64,2,1,46,29,177,5,16,198
7019241,10,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,13,3,14,57,4,2,32,42,167,4,36,207
7019251,11,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,12,5,14,52,1,2,36,55,177,5,23,205
7019261,12,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,9,1,8,46,0,4,46,47,161,4,30,195
7019271,13,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,16,0,11,62,4,5,38,43,179,1,29,209
7019281,14,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,18,2,10,51,2,2,51,44,180,1,27,208
7019291,15,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,12,1,17,54,3,2,39,54,182,2,24,208
7019301,16,240,32,BOLIVIA,7,Santa Cruz,1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,11,1,15,42,4,1,38,50,162,5,49,216
