mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,PDC,LIBRE,valid_votes,blank_votes,null_votes,votes_cast
101274,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,104,13,117,2,4,123
101284,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,72,24,96,0,5,101
101294,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,79,21,100,3,3,106
101304,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,72,28,100,2,0,102
101314,9,327,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25169,Esc. Primaria Común Nº 17 D.E. 19 Gaspar Lucilo Benavento,94,20,114,4,5,123
101324,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,81,20,101,2,5,108
101334,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,92,27,119,2,4,125
101344,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,83,13,96,2,4,102
101354,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,99,20,119,0,3,122
101364,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,97,18,115,2,3,120
101374,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,70,23,93,3,4,100
101384,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,86,21,107,1,5,113
101394,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,78,20,98,2,3,103
101404,9,139,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25172,Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi,34,10,44,0,1,45
101414,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,82,30,112,0,5,117
101424,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,94,27,121,0,8,129
101434,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,84,39,123,2,3,128
101444,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,75,29,104,2,5,111
101454,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,83,29,112,1,3,116
101464,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,84,36,120,1,5,126
101474,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,77,26,103,1,4,108
101484,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,69,33,102,1,5,108
101494,9,119,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25173,Escuela N° 3 De 20 Republica Francesa,29,9,38,0,1,39
101504,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,92,16,108,4,3,115
101514,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,117,16,133,1,5,139
101524,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,105,19,124,2,7,133
101534,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,92,20,112,3,4,119
101544,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,98,17,115,1,7,123
101554,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,92,10,102,0,5,107
101564,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,104,14,118,2,4,124
101574,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,112,10,122,0,5,127
101584,9,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,87,23,110,0,3,113
101594,10,83,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25174,Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As,23,6,29,1,0,30
101604,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,88,12,100,0,7,107
101614,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,94,10,104,0,7,111
101624,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,97,16,113,0,3,116
101634,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,89,11,100,0,1,101
101644,5,248,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25175,Escuela N° 16  de 13 Dr. Tomás A. Le Bretón,69,9,78,0,0,78
101654,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,77,18,95,1,4,100
101664,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,89,20,109,0,4,113
101674,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,110,20,130,0,8,138
101684,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,75,16,91,1,26,118
101694,5,146,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25189,Escuela de Jornada Completa Nº 16 D.E. 05 Sabina Bove de Bozalla,41,9,50,0,4,54
101704,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,75,36,111,2,3,116
101714,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,85,23,108,0,11,119
101724,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,66,33,99,2,4,105
101734,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,72,26,98,1,5,104
101744,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,87,37,124,0,5,129
101754,6,297,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,81,27,108,0,3,111
101764,6,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,106,24,130,2,6,138
101774,7,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,90,35,125,1,5,131
101784,8,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,97,32,129,1,1,131
101794,9,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,88,36,124,1,3,128
101804,10,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,92,25,117,1,4,122
101814,11,101,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,27,8,35,0,1,36
101824,1,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,88,28,116,0,8,124
101834,2,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,90,41,131,1,2,134
101844,3,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,114,22,136,2,2,140
101854,4,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,82,40,122,0,4,126
101864,5,320,11,Argentina,10,Buenos Aires,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25191,Escuela De Jornada Simple Nº 03 D.E. 21 Cristóbal Colón,93,25,118,1,2,121
101874,6,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,70,20,90,2,1,93
101884,7,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,60,20,80,0,3,83
101894,8,300,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,67,15,82,0,4,86
101904,1,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,68,26,94,1,5,100
101914,2,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,71,15,86,1,3,90
101924,3,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,62,27,89,0,5,94
101934,4,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,68,16,84,1,5,90
101944,5,320,11,Argentina,10,Buenos Aires,2,Ituzaingó,1,Ituzaingó,4129,Ituzaingó,25192,Esc Primaria Nro 3 Jose Manuel Estrada,71,16,87,3,4,94
101954,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),105,15,120,2,7,129
101964,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),113,11,124,3,6,133
101974,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),110,18,128,0,8,136
101984,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),120,10,130,2,13,145
101994,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),97,23,120,0,1,121
102004,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),102,15,117,2,14,133
102014,13,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),114,16,130,1,15,146
102024,14,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),105,18,123,1,3,127
102034,15,116,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),35,6,41,0,1,42
102044,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),114,13,127,3,5,135
102054,8,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),113,12,125,0,4,129
102064,9,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),124,22,146,1,9,156
102074,10,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),94,15,109,1,13,123
102084,11,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),112,13,125,1,8,134
102094,12,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25060,Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137),104,18,122,0,12,134
102104,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,107,14,121,0,4,125
102114,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,82,15,97,1,5,103
102124,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,107,11,118,1,10,129
102134,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,109,19,128,0,4,132
102144,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,102,9,111,2,5,118
102154,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,98,13,111,0,2,113
102164,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,102,20,122,0,5,127
102174,8,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,104,7,111,2,4,117
102184,9,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,96,14,110,0,5,115
102194,10,138,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25176,Escuela Primaria Nº 97 Juana Manso De Noronha,46,5,51,0,1,52
102204,16,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),93,22,115,0,1,116
102214,17,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),97,17,114,2,2,118
102224,18,214,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),60,9,69,0,4,73
102234,10,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),105,11,116,3,1,120
102244,11,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),88,17,105,0,1,106
102254,12,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),104,9,113,4,4,121
102264,13,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),98,15,113,1,7,121
102274,14,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),98,13,111,0,5,116
102284,15,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),90,12,102,0,8,110
102294,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),106,8,114,0,7,121
102304,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),105,15,120,1,6,127
102314,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),103,18,121,2,10,133
102324,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),96,20,116,0,7,123
102334,8,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),101,18,119,1,5,125
102344,9,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),117,15,132,1,4,137
102354,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),93,15,108,1,10,119
102364,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),95,16,111,1,6,118
102374,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),105,20,125,1,5,131
102384,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,85,10,95,0,7,102
102394,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,87,21,108,0,3,111
102404,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,87,17,104,1,3,108
102414,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,116,10,126,2,7,135
102424,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,78,12,90,1,4,95
102434,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,94,16,110,0,1,111
102444,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,97,12,109,0,6,115
102454,8,76,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4130,Villa Celina,25178,Escuela Primaria Nº139 Congreso De Tucuman,23,5,28,0,1,29
102464,1,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,78,10,88,1,10,99
102474,2,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,88,10,98,0,7,105
102484,3,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,80,17,97,0,10,107
102494,4,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,77,17,94,3,5,102
102504,5,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,88,14,102,0,1,103
102514,6,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,100,11,111,2,0,113
102524,7,320,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,60,9,69,1,2,72
102534,8,298,11,Argentina,10,Buenos Aires,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,86,7,93,1,2,96
