CodigoMesa,Descripcion,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,NumeroMesa,InscritosHabilitados,Voto1,Voto2,Voto3,Voto4,Voto5,Voto6,Voto7,Voto8,Voto9,Voto10,Voto11,Voto12,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
2046221,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,15,240,11,5,13,0,11,6,9,0,8,99,0,0,162,36,27,1,28,226,162,226
2046231,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,16,240,9,5,8,0,6,2,5,0,10,94,0,0,139,38,51,0,51,228,139,228
2046241,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,17,240,1,8,5,0,13,3,8,0,10,77,0,0,125,49,47,1,48,222,125,222
2046251,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,18,240,13,3,8,0,10,0,14,0,13,78,0,0,139,37,44,3,47,223,139,223
2046261,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,19,240,9,4,9,0,12,5,14,0,11,85,0,0,149,37,37,1,38,224,149,224
2046271,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,20,240,9,2,9,0,6,2,6,0,13,94,0,0,141,39,39,1,40,220,141,220
2046281,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,21,240,9,8,3,0,12,5,15,0,10,71,0,0,133,47,40,2,42,222,133,222
2046291,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,22,240,7,6,12,0,14,2,10,0,11,68,0,0,130,32,59,1,60,222,130,222
2046301,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,23,240,0,0,13,0,10,6,14,0,11,67,0,0,121,38,52,2,54,213,121,213
2046311,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,24,240,8,8,9,0,16,1,7,0,7,76,0,0,132,42,53,2,55,229,132,229
2046321,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,25,240,11,4,9,0,24,5,4,0,15,71,0,0,143,45,33,2,35,223,143,223
2046331,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,26,240,12,7,6,0,7,3,6,0,10,95,0,0,146,36,45,0,45,227,146,227
2046341,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,27,240,2,7,7,0,15,7,10,0,24,72,0,0,144,44,33,4,37,225,144,225
2046351,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,28,240,8,3,12,0,11,5,13,0,10,84,0,0,146,38,34,2,36,220,146,220
2046361,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,29,240,7,4,7,0,11,2,12,0,12,88,0,0,143,41,35,0,35,219,143,219
2046371,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,30,240,12,5,8,0,16,1,16,0,10,77,0,0,145,40,30,1,31,216,145,216
2046381,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,31,240,7,7,11,0,13,1,2,0,15,81,0,0,137,36,44,3,47,220,137,220
2046391,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,32,240,9,3,2,0,12,6,11,0,10,70,0,0,123,60,44,0,44,227,123,227
2046401,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,33,240,8,3,6,0,11,6,9,0,13,98,0,0,154,39,31,1,32,225,154,225
2046411,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,34,240,13,5,10,0,7,2,9,0,13,80,0,0,139,37,53,2,55,231,139,231
2046421,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2502,U.E. Mcal. Andrés de Santa Cruz,35,188,6,3,5,0,10,3,8,0,11,58,0,0,104,32,39,1,40,176,104,176
2046431,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,1,240,0,3,6,0,17,2,5,0,15,85,0,0,133,50,39,0,39,222,133,222
2046441,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,2,240,7,6,5,0,9,12,8,0,11,85,0,0,143,47,33,0,33,223,143,223
2046451,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,3,240,5,3,4,0,8,4,14,0,8,64,0,0,110,58,54,0,54,222,110,222
2046461,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,4,240,4,2,9,0,7,2,6,0,7,68,0,0,105,60,60,0,60,225,105,225
2046471,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,5,240,2,1,5,0,9,4,11,0,11,88,0,0,131,33,53,1,54,218,131,218
2046481,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,6,240,12,2,3,0,9,6,7,0,8,73,0,0,120,50,46,2,48,218,120,218
2046491,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,7,240,12,2,5,0,11,5,5,0,14,76,0,0,130,41,46,2,48,219,130,219
2046501,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,8,240,8,5,5,0,10,7,5,0,15,87,0,0,142,37,38,0,38,217,142,217
2046511,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,9,240,6,2,6,0,6,5,13,0,17,70,0,0,125,45,53,0,53,223,125,223
2046521,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,10,240,6,1,8,0,7,3,4,0,13,67,0,0,109,66,44,1,45,220,109,220
2046531,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,11,240,5,2,9,0,14,5,6,0,9,88,0,0,138,45,39,0,39,222,138,222
2046541,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,12,240,9,2,10,0,10,7,7,0,5,92,0,0,142,36,36,0,36,214,142,214
2046551,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,13,240,11,3,6,0,9,3,8,0,4,87,0,0,131,54,37,2,39,224,131,224
2046561,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,30054,U.E. Taiwan,14,61,5,0,2,0,2,4,5,0,2,15,0,0,35,9,13,0,13,57,35,57
2046571,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,1,240,7,3,3,0,5,5,6,0,15,77,0,0,121,57,34,2,36,214,121,214
2046581,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,2,240,3,3,5,0,5,10,11,0,10,95,0,0,142,48,30,2,32,222,142,222
2046591,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,3,240,4,5,12,0,7,5,10,0,8,84,0,0,135,43,50,0,50,228,135,228
2046601,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,4,240,6,4,8,0,9,4,12,0,8,75,0,0,126,51,44,1,45,222,126,222
2046611,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,5,240,7,1,11,0,7,2,11,0,10,75,0,0,124,45,51,3,54,223,124,223
2046621,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,6,240,2,2,12,0,12,3,12,0,11,82,0,0,136,41,42,3,45,222,136,222
2046631,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,7,240,8,9,8,0,7,7,14,0,8,61,0,0,122,50,51,1,52,224,122,224
2046641,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,8,240,7,2,7,0,10,16,7,0,5,68,0,0,122,41,54,0,54,217,122,217
2046651,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,9,240,5,5,11,0,11,5,4,0,11,94,0,0,146,44,31,2,33,223,146,223
2046661,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,10,240,8,2,4,0,16,3,2,0,18,78,0,0,131,43,48,0,48,222,131,222
2046671,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,11,240,13,3,5,0,6,7,7,0,21,73,0,0,135,57,37,0,37,229,135,229
2046681,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2602,U.E. The Strongest,12,43,1,2,1,0,1,0,3,0,1,11,0,0,20,10,9,0,9,39,20,39
2046691,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,1,240,14,3,6,0,7,3,8,0,8,71,0,0,120,51,50,0,50,221,120,221
2046701,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,2,240,10,3,8,0,9,7,14,0,7,70,0,0,128,44,46,1,47,219,128,219
2046711,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,3,240,10,1,6,0,6,4,7,0,14,79,0,0,127,59,41,1,42,228,127,228
2046721,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,4,240,13,7,7,0,5,3,2,0,13,66,0,0,116,56,43,1,44,216,116,216
2046731,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,5,240,12,3,9,0,9,5,8,0,8,88,0,0,142,39,40,0,40,221,142,221
2046741,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,6,240,12,5,2,0,18,2,8,0,10,78,0,0,135,46,43,1,44,225,135,225
2046751,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,7,240,10,5,6,0,14,3,3,0,4,80,0,0,125,47,55,0,55,227,125,227
2046761,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,8,240,7,1,8,0,10,4,9,0,12,82,0,0,133,42,44,3,47,222,133,222
2046771,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,9,240,9,1,5,0,13,10,16,0,8,82,0,0,144,48,31,1,32,224,144,224
2046781,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,10,240,8,4,7,0,8,7,5,0,7,98,0,0,144,41,39,1,40,225,144,225
2046791,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,11,240,10,6,7,0,10,6,5,0,14,86,0,0,144,36,38,3,41,221,144,221
2046801,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,12,240,5,1,7,0,18,7,5,0,14,67,0,0,124,45,60,0,60,229,124,229
2046811,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,13,240,5,3,4,0,14,5,8,0,11,79,0,0,129,47,47,2,49,225,129,225
2046821,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,14,240,10,0,6,0,14,6,7,0,10,77,0,0,130,47,41,8,49,226,130,226
2046831,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,15,240,7,2,6,0,11,3,11,0,8,78,0,0,126,51,36,3,39,216,126,216
2046841,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,16,240,6,2,5,0,4,5,6,0,16,83,0,0,127,51,39,0,39,217,127,217
2046851,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,17,240,7,2,6,0,10,7,6,0,11,70,0,0,119,47,60,1,61,227,119,227
2046861,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,18,240,14,1,3,0,5,7,10,0,3,62,0,0,105,54,59,1,60,219,105,219
2046871,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,19,240,8,2,12,0,7,9,10,0,15,67,0,0,130,42,50,2,52,224,130,224
2046881,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,20,240,9,8,9,0,4,2,5,0,15,89,0,0,141,38,40,4,44,223,141,223
2046891,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,21,240,6,4,7,0,15,6,15,0,7,77,0,0,137,39,39,1,40,216,137,216
2046901,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,22,240,6,4,7,0,12,4,9,0,14,85,0,0,141,44,38,1,39,224,141,224
2046911,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,23,240,9,3,8,0,5,7,9,0,12,78,0,0,131,46,46,0,46,223,131,223
2046921,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,24,240,12,3,11,0,12,4,6,0,16,77,0,0,141,42,41,2,43,226,141,226
2046931,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,25,240,8,2,6,0,10,3,15,0,11,74,0,0,129,57,34,1,35,221,129,221
2046941,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,26,240,9,4,4,0,3,3,6,0,5,84,0,0,118,41,54,4,58,217,118,217
2046951,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,27,240,5,7,5,0,11,3,4,0,7,88,0,0,130,61,34,1,35,226,130,226
2046961,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,28,240,8,6,3,0,11,4,14,0,1,78,0,0,125,52,49,0,49,226,125,226
2046971,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,29,240,9,2,5,0,6,2,7,0,12,91,0,0,134,49,34,0,34,217,134,217
2046981,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,30,240,9,1,7,0,11,5,6,0,7,55,0,0,101,61,49,5,54,216,101,216
2046991,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,31,240,8,5,7,0,10,9,10,0,9,86,0,0,144,42,38,1,39,225,144,225
2047001,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,32,240,8,3,12,0,8,5,7,0,11,70,0,0,124,48,47,1,48,220,124,220
2047011,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,33,240,13,2,4,0,7,6,9,0,11,74,0,0,126,47,42,2,44,217,126,217
2047021,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,34,240,8,3,12,0,5,7,10,0,10,80,0,0,135,50,38,0,38,223,135,223
2047031,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,35,240,10,4,5,0,4,4,7,0,10,70,0,0,114,55,48,2,50,219,114,219
2047041,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,36,240,7,1,9,0,12,6,8,0,13,88,0,0,144,40,33,1,34,218,144,218
2047051,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,37,240,10,1,7,0,12,1,8,0,9,83,0,0,131,44,43,0,43,218,131,218
2047061,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,38,240,8,2,11,0,17,2,6,0,6,77,0,0,129,40,47,1,48,217,129,217
2047071,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,39,240,6,6,7,0,15,6,11,0,20,56,0,0,127,54,38,0,38,219,127,219
2047081,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,40,240,5,1,7,0,8,4,5,0,16,83,0,0,129,50,41,0,41,220,129,220
2047091,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,41,240,8,6,4,0,10,2,6,0,11,80,0,0,127,45,49,2,51,223,127,223
2047101,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,42,240,12,5,11,0,15,3,9,0,13,70,0,0,138,51,37,1,38,227,138,227
2047111,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,43,240,12,6,7,0,9,5,11,0,10,76,0,0,136,43,43,0,43,222,136,222
2047121,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,44,240,5,4,9,0,11,4,10,0,8,78,0,0,129,58,33,2,35,222,129,222
2047131,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,45,240,13,3,6,0,15,0,6,0,14,102,0,0,159,29,34,1,35,223,159,223
2047141,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,2601,U.E. José Antonio Paredes Candia,46,220,6,3,11,0,14,3,6,0,8,87,0,0,138,30,31,2,33,201,138,201
2047151,DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL,32,BOLIVIA,2,La Paz,10,0,1,Murillo                                 ,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,1,240,6,4,5,0,15,4,6,0,12,75,0,0,127,55,38,0,38,220,127,220
